"bullet","land","x","value","id","raw_sig","se","sig"
"Bullet 1","Land 2",38.055,2.09725111111111,1,NA,NA,NA
"Bullet 1","Land 2",38.7,2.13119588888889,1,NA,NA,NA
"Bullet 1","Land 2",39.345,2.22484166666667,1,NA,NA,NA
"Bullet 1","Land 2",39.99,2.44006933333334,1,NA,NA,NA
"Bullet 1","Land 2",40.635,2.84628788888889,1,NA,NA,NA
"Bullet 1","Land 2",41.28,3.35407488888889,1,NA,NA,NA
"Bullet 1","Land 2",41.925,3.70462455555556,1,NA,NA,NA
"Bullet 1","Land 2",42.57,3.85975211111112,1,NA,NA,NA
"Bullet 1","Land 2",43.215,3.91072344444445,1,NA,NA,NA
"Bullet 1","Land 2",43.86,3.92899144444445,1,NA,NA,NA
"Bullet 1","Land 2",44.505,3.96476733333334,1,NA,NA,NA
"Bullet 1","Land 2",45.15,4.06294488888889,1,NA,NA,NA
"Bullet 1","Land 2",45.795,4.27058477777778,1,NA,NA,NA
"Bullet 1","Land 2",46.44,4.62362422222222,1,NA,NA,NA
"Bullet 1","Land 2",47.085,5.094951,1,NA,NA,NA
"Bullet 1","Land 2",47.73,5.52559744444445,1,NA,NA,NA
"Bullet 1","Land 2",48.375,5.84548866666667,1,NA,NA,NA
"Bullet 1","Land 2",49.02,6.09798944444445,1,NA,NA,NA
"Bullet 1","Land 2",49.665,6.31643244444445,1,NA,NA,NA
"Bullet 1","Land 2",50.31,6.54505055555556,1,NA,NA,NA
"Bullet 1","Land 2",50.955,6.806026,1,NA,NA,NA
"Bullet 1","Land 2",51.6,7.06298644444445,1,NA,NA,NA
"Bullet 1","Land 2",52.245,7.22952933333334,1,NA,NA,NA
"Bullet 1","Land 2",52.89,7.27641888888889,1,NA,NA,NA
"Bullet 1","Land 2",53.535,7.20122766666667,1,NA,NA,NA
"Bullet 1","Land 2",54.18,7.00627555555556,1,NA,NA,NA
"Bullet 1","Land 2",54.825,6.74272477777778,1,NA,NA,NA
"Bullet 1","Land 2",55.47,6.49583333333334,1,NA,NA,NA
"Bullet 1","Land 2",56.115,6.317675,1,NA,NA,NA
"Bullet 1","Land 2",56.76,6.19381433333334,1,NA,NA,NA
"Bullet 1","Land 2",57.405,6.08267033333334,1,NA,NA,NA
"Bullet 1","Land 2",58.05,5.94990355555556,1,NA,NA,NA
"Bullet 1","Land 2",58.695,5.76319777777778,1,NA,NA,NA
"Bullet 1","Land 2",59.34,5.46100000000001,1,NA,NA,NA
"Bullet 1","Land 2",59.985,4.98119266666667,1,NA,NA,NA
"Bullet 1","Land 2",60.63,4.43837044444445,1,NA,NA,NA
"Bullet 1","Land 2",61.275,3.99367511111111,1,NA,NA,NA
"Bullet 1","Land 2",61.92,3.64620788888889,1,NA,NA,NA
"Bullet 1","Land 2",62.565,3.34837511111112,1,NA,NA,NA
"Bullet 1","Land 2",63.21,3.10056111111112,1,NA,NA,NA
"Bullet 1","Land 2",63.855,2.94361944444445,1,NA,NA,NA
"Bullet 1","Land 2",64.5,2.89720488888889,1,NA,NA,NA
"Bullet 1","Land 2",65.145,2.93411833333334,1,NA,NA,NA
"Bullet 1","Land 2",65.79,2.99291400000001,1,NA,NA,NA
"Bullet 1","Land 2",66.435,3.03906333333334,1,NA,NA,NA
"Bullet 1","Land 2",67.08,3.08055688888889,1,NA,NA,NA
"Bullet 1","Land 2",67.725,3.15021577777779,1,NA,NA,NA
"Bullet 1","Land 2",68.37,3.29884577777778,1,NA,NA,NA
"Bullet 1","Land 2",69.015,3.607605,1,NA,NA,NA
"Bullet 1","Land 2",69.66,4.14472277777778,1,NA,NA,NA
"Bullet 1","Land 2",70.305,4.74689466666667,1,NA,NA,NA
"Bullet 1","Land 2",70.95,5.196501,1,NA,NA,NA
"Bullet 1","Land 2",71.595,5.54182088888889,1,NA,NA,NA
"Bullet 1","Land 2",72.24,5.90476155555556,1,NA,NA,NA
"Bullet 1","Land 2",72.885,6.42552777777778,1,NA,NA,NA
"Bullet 1","Land 2",73.53,7.19095255555556,1,NA,NA,NA
"Bullet 1","Land 2",74.175,7.95059022222223,1,NA,NA,NA
"Bullet 1","Land 2",74.82,8.5129588888889,1,NA,NA,NA
"Bullet 1","Land 2",75.465,8.94479877777778,1,NA,NA,NA
"Bullet 1","Land 2",76.11,9.294726,1,NA,NA,NA
"Bullet 1","Land 2",76.755,9.64397411111111,1,NA,NA,NA
"Bullet 1","Land 2",77.4,10.090593,1,NA,NA,NA
"Bullet 1","Land 2",78.045,10.6064256666667,1,NA,NA,NA
"Bullet 1","Land 2",78.69,11.1503997777778,1,NA,NA,NA
"Bullet 1","Land 2",79.335,11.7906332222222,1,NA,NA,NA
"Bullet 1","Land 2",79.98,12.4784917777778,1,NA,NA,NA
"Bullet 1","Land 2",80.625,12.9826505555556,1,NA,NA,NA
"Bullet 1","Land 2",81.27,13.3189076666667,1,NA,NA,NA
"Bullet 1","Land 2",81.915,13.6134462222222,1,NA,NA,NA
"Bullet 1","Land 2",82.56,13.9166163333333,1,NA,NA,NA
"Bullet 1","Land 2",83.205,14.1992625555556,1,NA,NA,NA
"Bullet 1","Land 2",83.85,14.4578491111111,1,NA,NA,NA
"Bullet 1","Land 2",84.495,14.7884521111111,1,NA,NA,NA
"Bullet 1","Land 2",85.14,15.415783875,1,NA,NA,NA
"Bullet 1","Land 2",85.785,16.620964875,1,NA,NA,NA
"Bullet 1","Land 2",86.43,17.246849,1,NA,NA,NA
"Bullet 1","Land 2",87.075,17.4792071111111,1,NA,NA,NA
"Bullet 1","Land 2",87.72,17.661443,1,NA,NA,NA
"Bullet 1","Land 2",88.365,17.9326612222222,1,NA,NA,NA
"Bullet 1","Land 2",89.01,18.3215474444444,1,NA,NA,NA
"Bullet 1","Land 2",89.655,18.7095852222222,1,NA,NA,NA
"Bullet 1","Land 2",90.3,19.0085126666667,1,NA,NA,NA
"Bullet 1","Land 2",90.945,19.2539155555556,1,NA,NA,NA
"Bullet 1","Land 2",91.59,19.5067247777778,1,NA,NA,NA
"Bullet 1","Land 2",92.235,19.7805776666667,1,NA,NA,NA
"Bullet 1","Land 2",92.88,20.0765981111111,1,NA,NA,NA
"Bullet 1","Land 2",93.525,20.4305723333333,1,NA,NA,NA
"Bullet 1","Land 2",94.17,20.8345751111111,1,NA,NA,NA
"Bullet 1","Land 2",94.815,21.2141066666667,1,NA,NA,NA
"Bullet 1","Land 2",95.46,21.5222708888889,1,NA,NA,NA
"Bullet 1","Land 2",96.105,21.7365612222222,1,NA,NA,NA
"Bullet 1","Land 2",96.75,21.8570173333333,1,NA,NA,NA
"Bullet 1","Land 2",97.395,21.9324178888889,1,NA,NA,NA
"Bullet 1","Land 2",98.04,22.0144495555556,1,NA,NA,NA
"Bullet 1","Land 2",98.685,22.1278906666667,1,NA,NA,NA
"Bullet 1","Land 2",99.33,22.2751883333333,1,NA,NA,NA
"Bullet 1","Land 2",99.975,22.4697467777778,1,NA,NA,NA
"Bullet 1","Land 2",100.62,22.7871071111111,1,NA,NA,NA
"Bullet 1","Land 2",101.265,23.3511534444444,1,NA,NA,NA
"Bullet 1","Land 2",101.91,24.0185453333333,1,NA,NA,NA
"Bullet 1","Land 2",102.555,24.3662438888889,1,NA,NA,NA
"Bullet 1","Land 2",103.2,24.5010854444444,1,NA,NA,NA
"Bullet 1","Land 2",103.845,24.5955618888889,1,NA,NA,NA
"Bullet 1","Land 2",104.49,24.7133865555556,1,NA,NA,NA
"Bullet 1","Land 2",105.135,24.8798581111111,1,NA,NA,NA
"Bullet 1","Land 2",105.78,25.08860375,1,NA,NA,NA
"Bullet 1","Land 2",106.425,25.3654611666667,1,NA,NA,NA
"Bullet 1","Land 2",107.07,26.9288498888889,1,NA,NA,NA
"Bullet 1","Land 2",107.715,28.115918,1,NA,NA,NA
"Bullet 1","Land 2",108.36,28.7458262222222,1,NA,NA,NA
"Bullet 1","Land 2",109.005,28.9796204444444,1,NA,NA,NA
"Bullet 1","Land 2",109.65,28.9699878888889,1,NA,NA,NA
"Bullet 1","Land 2",110.295,28.8627018888889,1,NA,NA,NA
"Bullet 1","Land 2",110.94,28.7463478888889,1,NA,NA,NA
"Bullet 1","Land 2",111.585,28.6692324444444,1,NA,NA,NA
"Bullet 1","Land 2",112.23,28.650455,1,NA,NA,NA
"Bullet 1","Land 2",112.875,28.6814837777778,1,NA,NA,NA
"Bullet 1","Land 2",113.52,28.7308556666667,1,NA,NA,NA
"Bullet 1","Land 2",114.165,28.7673914444444,1,NA,NA,NA
"Bullet 1","Land 2",114.81,28.7860321111111,1,NA,NA,NA
"Bullet 1","Land 2",115.455,28.8063333333333,1,NA,NA,NA
"Bullet 1","Land 2",116.1,28.8507663333333,1,NA,NA,NA
"Bullet 1","Land 2",116.745,28.9493195555556,1,NA,NA,NA
"Bullet 1","Land 2",117.39,29.1651403333333,1,NA,NA,NA
"Bullet 1","Land 2",118.035,29.6071605555556,1,NA,NA,NA
"Bullet 1","Land 2",118.68,30.1877915555556,1,NA,NA,NA
"Bullet 1","Land 2",119.325,30.6107691111111,1,NA,NA,NA
"Bullet 1","Land 2",119.97,30.8063007777778,1,NA,NA,NA
"Bullet 1","Land 2",120.615,30.9022102222222,1,NA,NA,NA
"Bullet 1","Land 2",121.26,30.9957342222222,1,NA,NA,NA
"Bullet 1","Land 2",121.905,31.1259827777778,1,NA,NA,NA
"Bullet 1","Land 2",122.55,31.3039152222222,1,NA,NA,NA
"Bullet 1","Land 2",123.195,31.5111388888889,1,NA,NA,NA
"Bullet 1","Land 2",123.84,31.7077141111111,1,NA,NA,NA
"Bullet 1","Land 2",124.485,31.8800428888889,1,NA,NA,NA
"Bullet 1","Land 2",125.13,32.0458511111111,1,NA,NA,NA
"Bullet 1","Land 2",125.775,32.0829821666667,1,NA,NA,NA
"Bullet 1","Land 2",126.42,NA,1,NA,NA,NA
"Bullet 1","Land 2",127.065,NA,1,NA,NA,NA
"Bullet 1","Land 2",127.71,NA,1,NA,NA,NA
"Bullet 1","Land 2",128.355,NA,1,NA,NA,NA
"Bullet 1","Land 2",129,36.7305072222222,1,NA,NA,NA
"Bullet 1","Land 2",129.645,36.8758136666667,1,NA,NA,NA
"Bullet 1","Land 2",130.29,36.8644382222222,1,NA,NA,NA
"Bullet 1","Land 2",130.935,36.8118921111111,1,NA,NA,NA
"Bullet 1","Land 2",131.58,36.7830233333333,1,NA,NA,NA
"Bullet 1","Land 2",132.225,36.7895793333333,1,NA,NA,NA
"Bullet 1","Land 2",132.87,36.7996731111111,1,NA,NA,NA
"Bullet 1","Land 2",133.515,36.8035104444444,1,NA,NA,NA
"Bullet 1","Land 2",134.16,36.8318678888889,1,NA,NA,NA
"Bullet 1","Land 2",134.805,36.903424,1,NA,NA,NA
"Bullet 1","Land 2",135.45,36.9955931111111,1,NA,NA,NA
"Bullet 1","Land 2",136.095,37.0705068888889,1,NA,NA,NA
"Bullet 1","Land 2",136.74,37.1209558888889,1,NA,NA,NA
"Bullet 1","Land 2",137.385,37.1716078888889,1,NA,NA,NA
"Bullet 1","Land 2",138.03,37.2560556666667,1,NA,NA,NA
"Bullet 1","Land 2",138.675,37.3906227777778,1,NA,NA,NA
"Bullet 1","Land 2",139.32,37.5658258888889,1,NA,NA,NA
"Bullet 1","Land 2",139.965,37.7847263333333,1,NA,NA,NA
"Bullet 1","Land 2",140.61,38.1043653333333,1,NA,NA,NA
"Bullet 1","Land 2",141.255,38.529799,1,NA,NA,NA
"Bullet 1","Land 2",141.9,38.8548001111111,1,NA,NA,NA
"Bullet 1","Land 2",142.545,38.938745,1,NA,NA,NA
"Bullet 1","Land 2",143.19,38.8675481111111,1,NA,NA,NA
"Bullet 1","Land 2",143.835,38.7783866666667,1,NA,NA,NA
"Bullet 1","Land 2",144.48,38.7418183333333,1,NA,NA,NA
"Bullet 1","Land 2",145.125,38.7629537777778,1,NA,NA,NA
"Bullet 1","Land 2",145.77,38.7997054444444,1,NA,NA,NA
"Bullet 1","Land 2",146.415,38.7574346666667,1,NA,NA,NA
"Bullet 1","Land 2",147.06,38.539301,1,NA,NA,NA
"Bullet 1","Land 2",147.705,38.2028285555556,1,NA,NA,NA
"Bullet 1","Land 2",148.35,37.8980903333333,1,NA,NA,NA
"Bullet 1","Land 2",148.995,37.6889116666667,1,NA,NA,NA
"Bullet 1","Land 2",149.64,37.5435365555556,1,NA,NA,NA
"Bullet 1","Land 2",150.285,37.403147,1,NA,NA,NA
"Bullet 1","Land 2",150.93,37.2389283333333,1,NA,NA,NA
"Bullet 1","Land 2",151.575,37.0621027777778,1,NA,NA,NA
"Bullet 1","Land 2",152.22,36.8964511111111,1,NA,NA,NA
"Bullet 1","Land 2",152.865,36.7625777777778,1,NA,NA,NA
"Bullet 1","Land 2",153.51,36.6507741111111,1,NA,NA,NA
"Bullet 1","Land 2",154.155,36.5069248888889,1,NA,NA,NA
"Bullet 1","Land 2",154.8,36.2023152222222,1,NA,NA,NA
"Bullet 1","Land 2",155.445,35.450528,1,NA,NA,NA
"Bullet 1","Land 2",156.09,34.3241945555556,1,NA,NA,NA
"Bullet 1","Land 2",156.735,33.3696597777778,1,NA,NA,NA
"Bullet 1","Land 2",157.38,32.8747838888889,1,NA,NA,NA
"Bullet 1","Land 2",158.025,32.5698236666667,1,NA,NA,NA
"Bullet 1","Land 2",158.67,32.322906,1,NA,NA,NA
"Bullet 1","Land 2",159.315,32.0805578888889,1,NA,NA,NA
"Bullet 1","Land 2",159.96,31.8208893333333,1,NA,NA,NA
"Bullet 1","Land 2",160.605,31.5506357777778,1,NA,NA,NA
"Bullet 1","Land 2",161.25,31.2887771111111,1,NA,NA,NA
"Bullet 1","Land 2",161.895,30.990461,1,NA,NA,NA
"Bullet 1","Land 2",162.54,30.3208345555556,1,NA,NA,NA
"Bullet 1","Land 2",163.185,27.8228025555556,1,NA,NA,NA
"Bullet 1","Land 2",163.83,26.647904,1,NA,NA,NA
"Bullet 1","Land 2",164.475,26.5243461111111,1,NA,NA,NA
"Bullet 1","Land 2",165.12,26.5375882222222,1,NA,NA,NA
"Bullet 1","Land 2",165.765,26.5660377777778,1,NA,NA,NA
"Bullet 1","Land 2",166.41,26.5461983333333,1,NA,NA,NA
"Bullet 1","Land 2",167.055,26.4124463333333,1,NA,NA,NA
"Bullet 1","Land 2",167.7,26.200255,1,NA,NA,NA
"Bullet 1","Land 2",168.345,25.9869986666667,1,NA,NA,NA
"Bullet 1","Land 2",168.99,25.758176,1,NA,NA,NA
"Bullet 1","Land 2",169.635,25.4849272222222,1,NA,NA,NA
"Bullet 1","Land 2",170.28,25.2052578888889,1,NA,NA,NA
"Bullet 1","Land 2",170.925,25.011249,1,NA,NA,NA
"Bullet 1","Land 2",171.57,25.0102733333333,1,NA,NA,NA
"Bullet 1","Land 2",172.215,25.2208824444444,1,NA,NA,NA
"Bullet 1","Land 2",172.86,25.4514726666667,1,NA,NA,NA
"Bullet 1","Land 2",173.505,25.6626653333333,1,NA,NA,NA
"Bullet 1","Land 2",174.15,25.8907435555556,1,NA,NA,NA
"Bullet 1","Land 2",174.795,26.1553412222222,1,NA,NA,NA
"Bullet 1","Land 2",175.44,26.4674304444444,1,NA,NA,NA
"Bullet 1","Land 2",176.085,26.9970463333333,1,NA,NA,NA
"Bullet 1","Land 2",176.73,29.2024877777778,1,NA,NA,NA
"Bullet 1","Land 2",177.375,31.060859625,1,NA,NA,NA
"Bullet 1","Land 2",178.02,31.35897325,1,NA,NA,NA
"Bullet 1","Land 2",178.665,31.531198375,1,NA,NA,NA
"Bullet 1","Land 2",179.31,44.6719168888889,1,NA,NA,NA
"Bullet 1","Land 2",179.955,44.7751763333333,1,NA,NA,NA
"Bullet 1","Land 2",180.6,44.947755,1,NA,NA,NA
"Bullet 1","Land 2",181.245,45.4677614444444,1,NA,NA,NA
"Bullet 1","Land 2",181.89,46.4610365555556,1,NA,NA,NA
"Bullet 1","Land 2",182.535,47.0017727777778,1,NA,NA,NA
"Bullet 1","Land 2",183.18,47.0844182222222,1,NA,NA,NA
"Bullet 1","Land 2",183.825,47.0380988888889,1,NA,NA,NA
"Bullet 1","Land 2",184.47,46.9759304444444,1,NA,NA,NA
"Bullet 1","Land 2",185.115,46.9286386666667,1,NA,NA,NA
"Bullet 1","Land 2",185.76,46.9070543333333,1,NA,NA,NA
"Bullet 1","Land 2",186.405,46.9191414444444,1,NA,NA,NA
"Bullet 1","Land 2",187.05,46.960906,1,NA,NA,NA
"Bullet 1","Land 2",187.695,47.0096596666667,1,NA,NA,NA
"Bullet 1","Land 2",188.34,47.0417441111111,1,NA,NA,NA
"Bullet 1","Land 2",188.985,47.0573026666667,1,NA,NA,NA
"Bullet 1","Land 2",189.63,47.0664286666667,1,NA,NA,NA
"Bullet 1","Land 2",190.275,47.0408388888889,1,NA,NA,NA
"Bullet 1","Land 2",190.92,46.9580241111111,1,NA,NA,NA
"Bullet 1","Land 2",191.565,46.8844655555556,1,NA,NA,NA
"Bullet 1","Land 2",192.21,46.8698695555556,1,NA,NA,NA
"Bullet 1","Land 2",192.855,46.8996851111111,1,NA,NA,NA
"Bullet 1","Land 2",193.5,46.9583697777778,1,NA,NA,NA
"Bullet 1","Land 2",194.145,47.0738203333333,1,NA,NA,NA
"Bullet 1","Land 2",194.79,47.3027997777778,1,NA,NA,NA
"Bullet 1","Land 2",195.435,47.5869396666667,1,NA,NA,NA
"Bullet 1","Land 2",196.08,47.7641693333333,1,NA,NA,NA
"Bullet 1","Land 2",196.725,47.8120803333333,1,NA,NA,NA
"Bullet 1","Land 2",197.37,47.7961894444445,1,NA,NA,NA
"Bullet 1","Land 2",198.015,47.7197443333333,1,NA,NA,NA
"Bullet 1","Land 2",198.66,47.4927722222222,1,NA,NA,NA
"Bullet 1","Land 2",199.305,47.1271052222222,1,NA,NA,NA
"Bullet 1","Land 2",199.95,46.8309063333333,1,NA,NA,NA
"Bullet 1","Land 2",200.595,46.6667414444444,1,NA,NA,NA
"Bullet 1","Land 2",201.24,46.5815122222222,1,NA,NA,NA
"Bullet 1","Land 2",201.885,46.5320703333333,1,NA,NA,NA
"Bullet 1","Land 2",202.53,46.4997475555556,1,NA,NA,NA
"Bullet 1","Land 2",203.175,46.4839297777778,1,NA,NA,NA
"Bullet 1","Land 2",203.82,46.4935573333333,1,NA,NA,NA
"Bullet 1","Land 2",204.465,46.5238227777778,1,NA,NA,NA
"Bullet 1","Land 2",205.11,46.5469771111111,1,NA,NA,NA
"Bullet 1","Land 2",205.755,46.5359741111111,1,NA,NA,NA
"Bullet 1","Land 2",206.4,46.4801194444444,1,NA,NA,NA
"Bullet 1","Land 2",207.045,46.3889385555556,1,NA,NA,NA
"Bullet 1","Land 2",207.69,46.2893044444444,1,NA,NA,NA
"Bullet 1","Land 2",208.335,46.2044655555556,1,NA,NA,NA
"Bullet 1","Land 2",208.98,46.1265155555556,1,NA,NA,NA
"Bullet 1","Land 2",209.625,46.0034405555556,1,NA,NA,NA
"Bullet 1","Land 2",210.27,45.7832173333333,1,NA,NA,NA
"Bullet 1","Land 2",210.915,45.5085523333333,1,NA,NA,NA
"Bullet 1","Land 2",211.56,45.2723404444444,1,NA,NA,NA
"Bullet 1","Land 2",212.205,45.1048795555556,1,NA,NA,NA
"Bullet 1","Land 2",212.85,45.0071545555556,1,NA,NA,NA
"Bullet 1","Land 2",213.495,44.9656231111111,1,NA,NA,NA
"Bullet 1","Land 2",214.14,44.9371093333333,1,NA,NA,NA
"Bullet 1","Land 2",214.785,44.8790214444444,1,NA,NA,NA
"Bullet 1","Land 2",215.43,44.7931124444444,1,NA,NA,NA
"Bullet 1","Land 2",216.075,44.7174061111111,1,NA,NA,NA
"Bullet 1","Land 2",216.72,44.6766681111111,1,NA,NA,NA
"Bullet 1","Land 2",217.365,44.6554788888889,1,NA,NA,NA
"Bullet 1","Land 2",218.01,44.5996647777778,1,NA,NA,NA
"Bullet 1","Land 2",218.655,44.4187731111111,1,NA,NA,NA
"Bullet 1","Land 2",219.3,43.9321757777778,1,NA,NA,NA
"Bullet 1","Land 2",219.945,42.6507441111111,1,NA,NA,NA
"Bullet 1","Land 2",220.59,40.4435276666667,1,NA,NA,NA
"Bullet 1","Land 2",221.235,39.2749408888889,1,NA,NA,NA
"Bullet 1","Land 2",221.88,38.5820435555556,1,NA,NA,NA
"Bullet 1","Land 2",222.525,37.7996897777778,1,NA,NA,NA
"Bullet 1","Land 2",223.17,36.4248464444444,1,NA,NA,NA
"Bullet 1","Land 2",223.815,34.9009572222222,1,NA,NA,NA
"Bullet 1","Land 2",224.46,33.946353,1,NA,NA,NA
"Bullet 1","Land 2",225.105,33.3041367777778,1,NA,NA,NA
"Bullet 1","Land 2",225.75,32.7898091111111,1,NA,NA,NA
"Bullet 1","Land 2",226.395,32.3215308888889,1,NA,NA,NA
"Bullet 1","Land 2",227.04,31.7853388888889,1,NA,NA,NA
"Bullet 1","Land 2",227.685,31.0703628888889,1,NA,NA,NA
"Bullet 1","Land 2",228.33,30.2508945555556,1,NA,NA,NA
"Bullet 1","Land 2",228.975,29.3391125555556,1,NA,NA,NA
"Bullet 1","Land 2",229.62,28.0618588888889,1,NA,NA,NA
"Bullet 1","Land 2",230.265,26.4943491111111,1,NA,NA,NA
"Bullet 1","Land 2",230.91,25.6026275555556,1,NA,NA,NA
"Bullet 1","Land 2",231.555,24.9942762222222,1,NA,NA,NA
"Bullet 1","Land 2",232.2,24.543869,1,NA,NA,NA
"Bullet 1","Land 2",232.845,24.115742,1,NA,NA,NA
"Bullet 1","Land 2",233.49,23.3452566666667,1,NA,NA,NA
"Bullet 1","Land 2",234.135,21.8465453333333,1,NA,NA,NA
"Bullet 1","Land 2",234.78,20.8959112222222,1,NA,NA,NA
"Bullet 1","Land 2",235.425,20.3747555555556,1,NA,NA,NA
"Bullet 1","Land 2",236.07,19.8265455555556,1,NA,NA,NA
"Bullet 1","Land 2",236.715,19.0586301111111,1,NA,NA,NA
"Bullet 1","Land 2",237.36,17.9553686666667,1,NA,NA,NA
"Bullet 1","Land 2",238.005,16.846154,1,NA,NA,NA
"Bullet 1","Land 2",238.65,16.112252,1,NA,NA,NA
"Bullet 1","Land 2",239.295,15.6318544444444,1,NA,NA,NA
"Bullet 1","Land 2",239.94,15.0961762222222,1,NA,NA,NA
"Bullet 1","Land 2",240.585,14.081452,1,NA,NA,NA
"Bullet 1","Land 2",241.23,12.7900865555556,1,NA,NA,NA
"Bullet 1","Land 2",241.875,11.9407686666667,1,NA,NA,NA
"Bullet 1","Land 2",242.52,10.804433,1,NA,NA,NA
"Bullet 1","Land 2",243.165,8.71818111111111,1,NA,NA,NA
"Bullet 1","Land 2",243.81,7.77713,1,NA,NA,NA
"Bullet 1","Land 2",244.455,7.56768111111112,1,NA,NA,NA
"Bullet 1","Land 2",245.1,7.46704677777778,1,NA,NA,NA
"Bullet 1","Land 2",245.745,7.38084222222223,1,NA,NA,NA
"Bullet 1","Land 2",246.39,7.311615,1,NA,NA,NA
"Bullet 1","Land 2",247.035,7.272459,1,NA,NA,NA
"Bullet 1","Land 2",247.68,7.26484422222223,1,NA,NA,NA
"Bullet 1","Land 2",248.325,7.27185566666667,1,NA,NA,NA
"Bullet 1","Land 2",248.97,7.269321,1,NA,NA,NA
"Bullet 1","Land 2",249.615,7.24478222222223,1,NA,NA,NA
"Bullet 1","Land 2",250.26,7.20186677777778,1,NA,NA,NA
"Bullet 1","Land 2",250.905,7.15957877777778,1,NA,NA,NA
"Bullet 1","Land 2",251.55,7.15028455555556,1,NA,NA,NA
"Bullet 1","Land 2",252.195,7.20770933333334,1,NA,NA,NA
"Bullet 1","Land 2",252.84,7.345731,1,NA,NA,NA
"Bullet 1","Land 2",253.485,7.52447666666667,1,NA,NA,NA
"Bullet 1","Land 2",254.13,7.65948466666667,1,NA,NA,NA
"Bullet 1","Land 2",254.775,7.70697777777778,1,NA,NA,NA
"Bullet 1","Land 2",255.42,7.69803255555556,1,NA,NA,NA
"Bullet 1","Land 2",256.065,7.69039144444445,1,NA,NA,NA
"Bullet 1","Land 2",256.71,7.73207022222223,1,NA,NA,NA
"Bullet 1","Land 2",257.355,7.83963322222222,1,NA,NA,NA
"Bullet 1","Land 2",258,7.96984177777778,1,NA,NA,NA
"Bullet 1","Land 2",258.645,8.04706811111111,1,NA,NA,NA
"Bullet 1","Land 2",259.29,8.03431766666667,1,NA,NA,NA
"Bullet 1","Land 2",259.935,7.94209111111111,1,NA,NA,NA
"Bullet 1","Land 2",260.58,7.79888233333334,1,NA,NA,NA
"Bullet 1","Land 2",261.225,7.64313566666667,1,NA,NA,NA
"Bullet 1","Land 2",261.87,7.51100133333334,1,NA,NA,NA
"Bullet 1","Land 2",262.515,7.40925833333334,1,NA,NA,NA
"Bullet 1","Land 2",263.16,7.31713955555556,1,NA,NA,NA
"Bullet 1","Land 2",263.805,7.20212533333334,1,NA,NA,NA
"Bullet 1","Land 2",264.45,7.05270444444445,1,NA,NA,NA
"Bullet 1","Land 2",265.095,6.90405688888889,1,NA,NA,NA
"Bullet 1","Land 2",265.74,6.80942444444445,1,NA,NA,NA
"Bullet 1","Land 2",266.385,6.80554433333334,1,NA,NA,NA
"Bullet 1","Land 2",267.03,6.91704044444445,1,NA,NA,NA
"Bullet 1","Land 2",267.675,7.14722522222223,1,NA,NA,NA
"Bullet 1","Land 2",268.32,7.41877066666667,1,NA,NA,NA
"Bullet 1","Land 2",268.965,7.62713444444445,1,NA,NA,NA
"Bullet 1","Land 2",269.61,7.75853966666667,1,NA,NA,NA
"Bullet 1","Land 2",270.255,7.85682,1,NA,NA,NA
"Bullet 1","Land 2",270.9,7.97970755555556,1,NA,NA,NA
"Bullet 1","Land 2",271.545,8.19268711111111,1,NA,NA,NA
"Bullet 1","Land 2",272.19,8.47930888888889,1,NA,NA,NA
"Bullet 1","Land 2",272.835,8.68714977777778,1,NA,NA,NA
"Bullet 1","Land 2",273.48,8.79063566666667,1,NA,NA,NA
"Bullet 1","Land 2",274.125,8.86141355555556,1,NA,NA,NA
"Bullet 1","Land 2",274.77,8.93255033333334,1,NA,NA,NA
"Bullet 1","Land 2",275.415,8.97707522222223,1,NA,NA,NA
"Bullet 1","Land 2",276.06,8.98453844444445,1,NA,NA,NA
"Bullet 1","Land 2",276.705,8.97720411111111,1,NA,NA,NA
"Bullet 1","Land 2",277.35,8.98233777777778,1,NA,NA,NA
"Bullet 1","Land 2",277.995,9.03901911111111,1,NA,NA,NA
"Bullet 1","Land 2",278.64,9.20246533333334,1,NA,NA,NA
"Bullet 1","Land 2",279.285,9.49444566666667,1,NA,NA,NA
"Bullet 1","Land 2",279.93,9.861729,1,NA,NA,NA
"Bullet 1","Land 2",280.575,10.2526057777778,1,NA,NA,NA
"Bullet 1","Land 2",281.22,10.6022557777778,1,NA,NA,NA
"Bullet 1","Land 2",281.865,10.9129256666667,1,NA,NA,NA
"Bullet 1","Land 2",282.51,11.1652263333333,1,NA,NA,NA
"Bullet 1","Land 2",283.155,11.3282641111111,1,NA,NA,NA
"Bullet 1","Land 2",283.8,11.4448342222222,1,NA,NA,NA
"Bullet 1","Land 2",284.445,11.6127004444444,1,NA,NA,NA
"Bullet 1","Land 2",285.09,11.8794045555556,1,NA,NA,NA
"Bullet 1","Land 2",285.735,12.1375832222222,1,NA,NA,NA
"Bullet 1","Land 2",286.38,12.3190195555556,1,NA,NA,NA
"Bullet 1","Land 2",287.025,12.4872071111111,1,NA,NA,NA
"Bullet 1","Land 2",287.67,12.732606,1,NA,NA,NA
"Bullet 1","Land 2",288.315,13.0701944444444,1,NA,NA,NA
"Bullet 1","Land 2",288.96,13.3319167777778,1,NA,NA,NA
"Bullet 1","Land 2",289.605,13.4398022222222,1,NA,NA,NA
"Bullet 1","Land 2",290.25,13.4903258888889,1,NA,NA,NA
